Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
48,1670833725960,12/12/2022 08:28:45,1670833725840,1,12/12/2022 09:28:45,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,20,1,1,DiagramStudySS,CueSelection4,response_dropdown,17950.00899999996,,,Ingevuld maar onjuist,,0,1,0,,,,3,,MuziekDiagramStudySS,,,,,,
49,1670833725960,12/12/2022 08:28:45,1670833725840,1,12/12/2022 09:28:45,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,20,1,1,DiagramStudySS,script,force_advance,17950.00899999996,,,,,0,1,0,,,,3,,MuziekDiagramStudySS,,,,,,
50,1670833730371,12/12/2022 08:28:50,1670833730316,1,12/12/2022 09:28:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,Selection1,response_dropdown,4483.675000000047,,,Nee,,0,1,0,,,,3,,RestudyDecisionText3,,,,,,
51,1670833730432,12/12/2022 08:28:50,1670833730318,1,12/12/2022 09:28:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,21,1,1,RestudyDecision,script,force_advance,4483.675000000047,,,,,0,1,0,,,,3,,RestudyDecisionText3,,,,,,
52,1670833732091,12/12/2022 08:28:52,1670833732045,1,12/12/2022 09:28:52,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,22,1,1,JoL,Three,response_button_text,1713.1000000089407,,,3,1,0,1,0,,,,3,,MuziekJoL,,,,,,
53,1670833733261,12/12/2022 08:28:53,1670833733212,1,12/12/2022 09:28:53,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,23,1,1,IntroTest,ContinueButton,continue_button,1155.800000011921,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
54,1670833822958,12/12/2022 08:30:22,1670833822898,1,12/12/2022 09:30:22,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonA,response_text_area,89675.29999999702,,,"je hersenen worden op verschillende vlakken bevorderd
je krijgt oude herrineringen terug
je haalt hoger op een IQ test
je wordt beter op wiskundige vlakken",,0,1,0,,,,3,,MuziekTest,,,,,8,
55,1670833823347,12/12/2022 08:30:23,1670833822900,1,12/12/2022 09:30:22,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,24,1,1,Test,buttonB,continue_button,89675.29999999702,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
56,1670833828543,12/12/2022 08:30:28,1670833828490,1,12/12/2022 09:30:28,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,5574.79999999702,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
57,1670833895312,12/12/2022 08:31:35,1670833895260,1,12/12/2022 09:31:35,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,42,1,1,Text,advancementZone,continue_button,66741,,,,,0,1,0,,,,6,,BotoxText,,,,,,
58,1670833970602,12/12/2022 08:32:50,1670833970548,1,12/12/2022 09:32:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox3,response_text_area,75261.29999999702,,,patieneten in zieken huizen die te vaak knipperen krijgen het ingespoten bij hun ogen,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
59,1670833971083,12/12/2022 08:32:51,1670833970550,1,12/12/2022 09:32:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox4,response_text_area,75261.29999999702,,,het werkt tegen rimpels,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
60,1670833971083,12/12/2022 08:32:51,1670833970550,1,12/12/2022 09:32:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox2,response_text_area,75261.29999999702,,,?,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
61,1670833971083,12/12/2022 08:32:51,1670833970550,1,12/12/2022 09:32:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,DiagBox1,response_text_area,75261.29999999702,,,het is giftig,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
62,1670833971083,12/12/2022 08:32:51,1670833970550,1,12/12/2022 09:32:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,43,1,1,Diagramming,Zone1,continue_button,75261.29999999702,,,,,0,1,0,,,,6,,BotoxDiagramCompletion,,5,,,,
63,1670833976828,12/12/2022 08:32:56,1670833976771,1,12/12/2022 09:32:56,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,44,1,1,DiagramStudy,Zone1,continue_button,6135.5,,,,,0,1,0,,,,6,,BotoxDiagramStudy,,,,,,
64,1670833982838,12/12/2022 08:33:02,1670833982773,1,12/12/2022 09:33:02,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,45,1,1,RestudyDecision,Selection1,response_dropdown,6000.981000000029,,,Nee,,0,1,0,,,,6,,RestudyDecisionText4,,,,,,
65,1670833982894,12/12/2022 08:33:02,1670833982774,1,12/12/2022 09:33:02,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,45,1,1,RestudyDecision,script,force_advance,6000.981000000029,,,,,0,1,0,,,,6,,RestudyDecisionText4,,,,,,
66,1670833983390,12/12/2022 08:33:03,1670833983212,1,12/12/2022 09:33:03,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,46,1,1,JoL,Three,response_button_text,422.59999999403954,,,3,1,0,1,0,,,,6,,BotoxJoL,,,,,,
67,1670833984517,12/12/2022 08:33:04,1670833984468,1,12/12/2022 09:33:04,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,47,1,1,IntroTest,ContinueButton,continue_button,1246.199999988079,,,,,0,1,0,,,,6,,BotoxIntroTest,,,,,,
68,1670834052389,12/12/2022 08:34:12,1670834052324,1,12/12/2022 09:34:12,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,48,1,1,Test,buttonA,response_text_area,67843.19999998808,,,"het kan worden ingezet in ziekenhuizen
het kan gebruikt worden om rimpels te verminderen
?
?",,0,1,0,,,,6,,BotoxTest,,,,,8,
69,1670834052694,12/12/2022 08:34:12,1670834052325,1,12/12/2022 09:34:12,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,48,1,1,Test,buttonB,continue_button,67843.19999998808,,,,,0,1,0,,,,6,,BotoxTest,,,,,8,
70,1670834055728,12/12/2022 08:34:15,1670834055667,1,12/12/2022 09:34:15,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,33,3,1,Notification,ContinueButton,continue_button,3326.199999988079,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
71,1670834160185,12/12/2022 08:36:00,1670834160131,1,12/12/2022 09:36:00,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,26,1,1,Text,advancementZone,continue_button,104442.20000000298,,,,,0,1,0,,,,4,,SuezText,,,,,,
72,1670834247491,12/12/2022 08:37:27,1670834247436,1,12/12/2022 09:37:27,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,87277.09999999404,,,er werd bedacht om de 2 zeeen met elkaar te verbinden,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
73,1670834248020,12/12/2022 08:37:28,1670834247437,1,12/12/2022 09:37:27,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,27,1,1,Diagramming,DiagBox3,response_text_area,87277.09999999404,,,er werd jarenlang gegraven,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
74,1670834248020,12/12/2022 08:37:28,1670834247438,1,12/12/2022 09:37:27,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,27,1,1,Diagramming,DiagBox4,response_text_area,87277.09999999404,,,het suezkanaal was af,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
75,1670834248020,12/12/2022 08:37:28,1670834247438,1,12/12/2022 09:37:27,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,87277.09999999404,,,om te handelen met europa moest men om het continent Afrika heen,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
76,1670834248020,12/12/2022 08:37:28,1670834247438,1,12/12/2022 09:37:27,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,27,1,1,Diagramming,Zone1,continue_button,87277.09999999404,,,,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
77,1670834265920,12/12/2022 08:37:45,1670834265651,1,12/12/2022 09:37:45,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,28,1,1,DiagramStudy,Zone1,continue_button,18130.29999999702,,,,,0,1,0,,,,4,,SuezDiagramStudy,,,,,,
78,1670834268315,12/12/2022 08:37:48,1670834268253,1,12/12/2022 09:37:48,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,29,1,1,RestudyDecision,Selection1,response_dropdown,2600.216000000015,,,Nee,,0,1,0,,,,4,,RestudyDecisionText5,,,,,,
79,1670834268750,12/12/2022 08:37:48,1670834268254,1,12/12/2022 09:37:48,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,29,1,1,RestudyDecision,script,force_advance,2600.216000000015,,,,,0,1,0,,,,4,,RestudyDecisionText5,,,,,,
80,1670834270239,12/12/2022 08:37:50,1670834270180,1,12/12/2022 09:37:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,30,1,1,JoL,Four,response_button_text,1912.800000011921,,,4,1,0,1,0,,,,4,,SuezJoL,,,,,,
81,1670834272680,12/12/2022 08:37:52,1670834272612,1,12/12/2022 09:37:52,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,31,1,1,IntroTest,ContinueButton,continue_button,2419.1000000089407,,,,,0,1,0,,,,4,,SuezIntroTest,,,,,,
82,1670834329728,12/12/2022 08:38:49,1670834329659,1,12/12/2022 09:38:49,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,32,1,1,Test,buttonA,response_text_area,57034.60000000894,,,"er werd een kanaal gegraven 
er werden 2 zeeen verbonden
je hoeft niet meer langs afrika
de afstand werd verkort",,0,1,0,,,,4,,SuezTest,,,,,8,
83,1670834329797,12/12/2022 08:38:49,1670834329661,1,12/12/2022 09:38:49,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,32,1,1,Test,buttonB,continue_button,57034.60000000894,,,,,0,1,0,,,,4,,SuezTest,,,,,8,
84,1670834330762,12/12/2022 08:38:50,1670834330700,1,12/12/2022 09:38:50,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,41,4,1,Notification,ContinueButton,continue_button,1023,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>5 van 6</b></p></center>"
85,1670834387215,12/12/2022 08:39:47,1670834387144,1,12/12/2022 09:39:47,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,2,1,1,Text,advancementZone,continue_button,56425.60000000894,,,,,0,1,0,,,,1,,MetroText,,,,,,
86,1670834456755,12/12/2022 08:40:56,1670834456684,1,12/12/2022 09:40:56,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox1,response_text_area,69506.10000000894,,,de afvalstoffen hoeven niet meer verwerkt te worden,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
87,1670834457070,12/12/2022 08:40:57,1670834456686,1,12/12/2022 09:40:56,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox3,response_text_area,69506.10000000894,,,er worden zeevissen gelokt door de plankton en algen,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
88,1670834457070,12/12/2022 08:40:57,1670834456686,1,12/12/2022 09:40:56,89483,9,task-axm2,,25868466,BLIND,7649910,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.5304.107,1536x864,1536x760,Passed_Trials,Study1.2 - ImmediateWithCueSelection,11,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,ImmediateWithCueSelection,ImmediateWithCueSelection,3,1,1,Diagramming,DiagBox4,response_text_area,69506.10000000894,,,het aantal vissen neemt toe,,0,1,0,,,,1,,MetroDiagramCompletion,,5,,,,
