Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea
20,1655120420629,13/06/2022 11:40:20,1655120419995,2,13/06/2022 13:40:19,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,DiagBox4,response_text_area,113444.30000000005,,,goed gevoel,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
21,1655120420629,13/06/2022 11:40:20,1655120419995,2,13/06/2022 13:40:19,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,8,1,1,Diagramming,Zone1,continue_button,113444.30000000005,,,,,0,1,0,,,,,2,MuziekDiagramCompletion,,5,,,
22,1655120430853,13/06/2022 11:40:30,1655120430297,2,13/06/2022 13:40:30,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,9,1,1,IntroDiagramStudy,NextButton,continue_button,10265.399999999907,,,,,0,1,0,,,,,,IntroDiagramStudy,,,,,
23,1655120477686,13/06/2022 11:41:17,1655120477149,2,13/06/2022 13:41:17,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection2,response_dropdown,46820.11200000008,,,Juist,,0,1,0,,,,,3,BetonDiagramStudySS,,,,,
24,1655120477929,13/06/2022 11:41:17,1655120477152,2,13/06/2022 13:41:17,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection3,response_dropdown,46820.11200000008,,,Juist,,0,1,0,,,,,3,BetonDiagramStudySS,,,,,
25,1655120477929,13/06/2022 11:41:17,1655120477152,2,13/06/2022 13:41:17,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection4,response_dropdown,46820.11200000008,,,Juist,,0,1,0,,,,,3,BetonDiagramStudySS,,,,,
26,1655120477929,13/06/2022 11:41:17,1655120477152,2,13/06/2022 13:41:17,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,CueSelection1,response_dropdown,46820.11200000008,,,Juist,,0,1,0,,,,,3,BetonDiagramStudySS,,,,,
27,1655120477929,13/06/2022 11:41:17,1655120477153,2,13/06/2022 13:41:17,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,11,1,1,DiagramStudySS,script,force_advance,46820.11200000008,,,,,0,1,0,,,,,3,BetonDiagramStudySS,,,,,
28,1655120517023,13/06/2022 11:41:57,1655120516518,2,13/06/2022 13:41:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,10,1,1,DiagramStudySS,CueSelection2,response_dropdown,39383.71499999997,,,Niet ingevuld,,0,1,0,,,,,3,SuezDiagramStudySS,,,,,
29,1655120517250,13/06/2022 11:41:57,1655120516520,2,13/06/2022 13:41:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,10,1,1,DiagramStudySS,CueSelection3,response_dropdown,39383.71499999997,,,Niet ingevuld,,0,1,0,,,,,3,SuezDiagramStudySS,,,,,
30,1655120517250,13/06/2022 11:41:57,1655120516520,2,13/06/2022 13:41:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,10,1,1,DiagramStudySS,CueSelection1,response_dropdown,39383.71499999997,,,Niet ingevuld,,0,1,0,,,,,3,SuezDiagramStudySS,,,,,
31,1655120517250,13/06/2022 11:41:57,1655120516521,2,13/06/2022 13:41:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,10,1,1,DiagramStudySS,CueSelection4,response_dropdown,39383.71499999997,,,Niet ingevuld,,0,1,0,,,,,3,SuezDiagramStudySS,,,,,
32,1655120517250,13/06/2022 11:41:57,1655120516521,2,13/06/2022 13:41:56,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,10,1,1,DiagramStudySS,script,force_advance,39383.71499999997,,,,,0,1,0,,,,,3,SuezDiagramStudySS,,,,,
33,1655120549650,13/06/2022 11:42:29,1655120549162,2,13/06/2022 13:42:29,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection1,response_dropdown,32647.60400000005,,,Ingevuld maar onjuist,,0,1,0,,,,,3,MuziekDiagramStudySS,,,,,
34,1655120549724,13/06/2022 11:42:29,1655120549163,2,13/06/2022 13:42:29,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection2,response_dropdown,32647.60400000005,,,Juist,,0,1,0,,,,,3,MuziekDiagramStudySS,,,,,
35,1655120549724,13/06/2022 11:42:29,1655120549164,2,13/06/2022 13:42:29,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection3,response_dropdown,32647.60400000005,,,Juist,,0,1,0,,,,,3,MuziekDiagramStudySS,,,,,
36,1655120549724,13/06/2022 11:42:29,1655120549164,2,13/06/2022 13:42:29,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,CueSelection4,response_dropdown,32647.60400000005,,,Ingevuld maar onjuist,,0,1,0,,,,,3,MuziekDiagramStudySS,,,,,
37,1655120549724,13/06/2022 11:42:29,1655120549164,2,13/06/2022 13:42:29,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,12,1,1,DiagramStudySS,script,force_advance,32647.60400000005,,,,,0,1,0,,,,,3,MuziekDiagramStudySS,,,,,
38,1655120555286,13/06/2022 11:42:35,1655120554797,2,13/06/2022 13:42:34,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,13,1,1,IntroJoLandRestudy,NextButton,continue_button,5598.199999999953,,,,,0,1,0,,,,,,IntroJoLandRestudy,,,,,
39,1655120575887,13/06/2022 11:42:55,1655120575414,2,13/06/2022 13:42:55,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,14,1,1,RestudyDecisionBlock1,Selection1,response_dropdown,20626.907000000007,,,Nee,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
40,1655120575959,13/06/2022 11:42:55,1655120575416,2,13/06/2022 13:42:55,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,14,1,1,RestudyDecisionBlock1,Selection2,response_dropdown,20626.907000000007,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
41,1655120575959,13/06/2022 11:42:55,1655120575416,2,13/06/2022 13:42:55,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,14,1,1,RestudyDecisionBlock1,Selection3,response_dropdown,20626.907000000007,,,Ja,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
42,1655120575959,13/06/2022 11:42:55,1655120575416,2,13/06/2022 13:42:55,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,14,1,1,RestudyDecisionBlock1,script,force_advance,20626.907000000007,,,,,0,1,0,,,,,,RestudyDecisionBlock1,,,,,
43,1655120580318,13/06/2022 11:43:00,1655120579847,2,13/06/2022 13:42:59,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,17,1,1,JoL,Four,response_button_text,4406.59999999986,,,4,1,0,1,0,,,,,4,BetonJoL,,,,,
44,1655120582027,13/06/2022 11:43:02,1655120581543,2,13/06/2022 13:43:01,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,38,1,1,JoL,Two,response_button_text,1663.2999999998137,,,2,1,0,1,0,,,,,4,SuezJoL,,,,,
45,1655120584034,13/06/2022 11:43:04,1655120583561,2,13/06/2022 13:43:03,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,37,1,1,JoL,Two,response_button_text,1998.3000000000466,,,2,1,0,1,0,,,,,4,MuziekJoL,,,,,
46,1655120594589,13/06/2022 11:43:14,1655120594099,2,13/06/2022 13:43:14,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,18,1,1,IntroTests,NextButton,continue_button,10525.800000000047,,,,,0,1,0,,,,,,IntroTests,,,,,
47,1655120666348,13/06/2022 11:44:26,1655120665878,2,13/06/2022 13:44:25,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,20,1,1,Test,buttonA,response_text_area,71762.29999999981,,,"centrale verwarming zorgt voor beton dat krimpt 
liften krimpen niet met het beton mee dus komen liften vast te zitten
liften moeten dan gerenoveerd worden",,0,1,0,,,,,5,BetonTest,,,,,8
48,1655120666410,13/06/2022 11:44:26,1655120665880,2,13/06/2022 13:44:25,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,20,1,1,Test,buttonB,continue_button,71762.29999999981,,,,,0,1,0,,,,,5,BetonTest,,,,,8
49,1655120731852,13/06/2022 11:45:31,1655120731388,2,13/06/2022 13:45:31,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonA,response_text_area,65492.2000000003,,,schepen moesten om hele continent heen dus dachten ze van we maken het wat makkelijker en graven een kanaal dat ditr proces versnelt,,0,1,0,,,,,5,SuezTest,,,,,8
50,1655120731915,13/06/2022 11:45:31,1655120731390,2,13/06/2022 13:45:31,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,42,1,1,Test,buttonB,continue_button,65492.2000000003,,,,,0,1,0,,,,,5,SuezTest,,,,,8
51,1655120831924,13/06/2022 11:47:11,1655120831473,2,13/06/2022 13:47:11,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonA,response_text_area,100064,,,"maakt slimmer triggerd meerdere delen in de hersenen 
laat je sneller herinneren
word beter in wiskunde vragen zoals breuken
meeste mensen krijgen er hoger iq van ",,0,1,0,,,,,5,MuziekTest,,,,,8
52,1655120831991,13/06/2022 11:47:11,1655120831474,2,13/06/2022 13:47:11,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,19,1,1,Test,buttonB,continue_button,100064,,,,,0,1,0,,,,,5,MuziekTest,,,,,8
53,1655120844065,13/06/2022 11:47:24,1655120843600,2,13/06/2022 13:47:23,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,22,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,12094.100000000093,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,
54,1655120927293,13/06/2022 11:48:47,1655120926838,2,13/06/2022 13:48:46,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,25,1,1,Text,advancementZone,continue_button,83220.5,,,,,0,1,0,,,,,1,BotoxText,,,,,
55,1655121011671,13/06/2022 11:50:11,1655121011209,2,13/06/2022 13:50:11,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,24,1,1,Text,advancementZone,continue_button,84355.1000000001,,,,,0,1,0,,,,,1,GeldText,,,,,
56,1655121080909,13/06/2022 11:51:20,1655121080414,2,13/06/2022 13:51:20,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,2,1,1,Text,advancementZone,continue_button,69179.80000000028,,,,,0,1,0,,,,,1,MetroText,,,,,
57,1655121085314,13/06/2022 11:51:25,1655121084853,2,13/06/2022 13:51:24,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,26,2,1,IntroDiagramCompletion,NextButton,continue_button,4417.899999999907,,,,,0,1,0,,,,,,IntroDiagramCompletions,,,,,
58,1655121132569,13/06/2022 11:52:12,1655121132098,2,13/06/2022 13:52:12,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,DiagBox3,response_text_area,47208.5,,,duurt 1 a 6 maanden,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
59,1655121132638,13/06/2022 11:52:12,1655121132099,2,13/06/2022 13:52:12,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,DiagBox4,response_text_area,47208.5,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
60,1655121132638,13/06/2022 11:52:12,1655121132099,2,13/06/2022 13:52:12,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,DiagBox2,response_text_area,47208.5,,,?,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
61,1655121132638,13/06/2022 11:52:12,1655121132100,2,13/06/2022 13:52:12,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,DiagBox1,response_text_area,47208.5,,,slecht voor je,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
62,1655121132638,13/06/2022 11:52:12,1655121132100,2,13/06/2022 13:52:12,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,28,1,1,Diagramming,Zone1,continue_button,47208.5,,,,,0,1,0,,,,,2,BotoxDiagramCompletion,,5,,,
63,1655121282311,13/06/2022 11:54:42,1655121281789,2,13/06/2022 13:54:41,86110,10,task-kgro,,22442180,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,Study1.2 - DelayedWithCueSelection,18,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,DelayedWithCueSelection,DelayedWithCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,149663.30000000028,,,denkt eerder aan familie als het gaat over gelukkig zijn,,0,1,0,,,,,2,GeldDiagramCompletion,,5,,,
