Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
2,1654679025055,08/06/2022 09:03:45,1654679025325,2,08/06/2022 11:03:45,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,6173.900000095367,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654679103545,08/06/2022 09:05:03,1654679103830,2,08/06/2022 11:05:03,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,78480.90000009537,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654679275356,08/06/2022 09:07:55,1654679275578,2,08/06/2022 11:07:55,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,171711.19999980927,,,hierdoor kun je vaker en makkelijker een grotere afstand hardlopen,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654679275646,08/06/2022 09:07:55,1654679275583,2,08/06/2022 11:07:55,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,171711.19999980927,,,als je sport adem je altijd sneller,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654679275646,08/06/2022 09:07:55,1654679275584,2,08/06/2022 11:07:55,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,171711.19999980927,,,door te gaan sporten beweeg je en dat is goed voor je er stroomt veel bloed naar je hooofd en je kunt makkelijker bewegen ,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654679275646,08/06/2022 09:07:55,1654679275584,2,08/06/2022 11:07:55,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,171711.19999980927,,,als je heel lang niet beweegd krijg je vanzelf wel te zien dat je een waarschijnlijk een ziekte krijgt,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654679275646,08/06/2022 09:07:55,1654679275584,2,08/06/2022 11:07:55,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,171711.19999980927,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654679306090,08/06/2022 09:08:26,1654679306363,2,08/06/2022 11:08:26,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,30785.437999999995,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654679306143,08/06/2022 09:08:26,1654679306366,2,08/06/2022 11:08:26,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,30785.437999999995,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654679306143,08/06/2022 09:08:26,1654679306367,2,08/06/2022 11:08:26,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,30785.437999999995,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654679306143,08/06/2022 09:08:26,1654679306367,2,08/06/2022 11:08:26,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,30785.437999999995,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654679306143,08/06/2022 09:08:26,1654679306367,2,08/06/2022 11:08:26,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,30785.437999999995,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654679313861,08/06/2022 09:08:33,1654679314135,2,08/06/2022 11:08:34,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,7800.7970000000205,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654679313915,08/06/2022 09:08:33,1654679314137,2,08/06/2022 11:08:34,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,7800.7970000000205,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654679317800,08/06/2022 09:08:37,1654679318080,2,08/06/2022 11:08:38,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Two,response_button_text,3917.399999856949,,,2,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654679322446,08/06/2022 09:08:42,1654679322731,2,08/06/2022 11:08:42,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,4631.099999904633,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654679408694,08/06/2022 09:10:08,1654679408956,2,08/06/2022 11:10:08,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,86201.29999995232,,,omdat ze vaak bewegen ademen ze ook sneller daardoor is hun lichaam goed getrained en hebben een lagere kans op hart- en longziektes.,,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654679408763,08/06/2022 09:10:08,1654679408959,2,08/06/2022 11:10:08,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,86201.29999995232,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654679411979,08/06/2022 09:10:11,1654679412254,2,08/06/2022 11:10:12,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3287.4000000953674,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654679412031,08/06/2022 09:10:12,1654679412257,2,08/06/2022 11:10:12,86110,10,task-ewz2,,22353122,BLIND,6588696,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,393389,,,,,0,1,0,,,,,,,,,,
1,1654678977342,08/06/2022 09:02:57,1654678977878,2,08/06/2022 11:02:57,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654678983047,08/06/2022 09:03:03,1654678983627,2,08/06/2022 11:03:03,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,5375.899999976158,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654679017772,08/06/2022 09:03:37,1654679018359,2,08/06/2022 11:03:38,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,34686.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654679095008,08/06/2022 09:04:55,1654679095619,2,08/06/2022 11:04:55,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,77204.30000001192,,,gezond,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654679095317,08/06/2022 09:04:55,1654679095624,2,08/06/2022 11:04:55,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,77204.30000001192,,,spieren worden sterker,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654679095317,08/06/2022 09:04:55,1654679095625,2,08/06/2022 11:04:55,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,77204.30000001192,,,hart gaat sneller kloppen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654679095317,08/06/2022 09:04:55,1654679095625,2,08/06/2022 11:04:55,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,77204.30000001192,,,sporten,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1654679095317,08/06/2022 09:04:55,1654679095626,2,08/06/2022 11:04:55,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,77204.30000001192,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1654679120260,08/06/2022 09:05:20,1654679120849,2,08/06/2022 11:05:20,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,25208.090999999986,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1654679120326,08/06/2022 09:05:20,1654679120854,2,08/06/2022 11:05:20,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,25208.090999999986,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1654679120326,08/06/2022 09:05:20,1654679120855,2,08/06/2022 11:05:20,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,25208.090999999986,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1654679120326,08/06/2022 09:05:20,1654679120855,2,08/06/2022 11:05:20,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,25208.090999999986,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1654679120326,08/06/2022 09:05:20,1654679120856,2,08/06/2022 11:05:20,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,25208.090999999986,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1654679126375,08/06/2022 09:05:26,1654679126973,2,08/06/2022 11:05:26,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,6144.190000000002,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1654679126458,08/06/2022 09:05:26,1654679126975,2,08/06/2022 11:05:26,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,6144.190000000002,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1654679139129,08/06/2022 09:05:39,1654679139739,2,08/06/2022 11:05:39,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,12734.400000035763,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1654679143546,08/06/2022 09:05:43,1654679144155,2,08/06/2022 11:05:44,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,4398.399999976158,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1654679235550,08/06/2022 09:07:15,1654679236160,2,08/06/2022 11:07:16,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,91970.29999995232,,,"hart word sterker 
longen worden sterker 
gezonder
door het veel bewegen",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1654679235629,08/06/2022 09:07:15,1654679236163,2,08/06/2022 11:07:16,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,91970.29999995232,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1654679238696,08/06/2022 09:07:18,1654679239283,2,08/06/2022 11:07:19,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3105.099999964237,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1654679238755,08/06/2022 09:07:18,1654679239293,2,08/06/2022 11:07:19,86110,10,task-ewz2,,22353106,BLIND,6588691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,END TASK,,,,,261415,,,,,0,1,0,,,,,,,,,,
1,1654678943477,08/06/2022 09:02:23,1654678951495,2,08/06/2022 11:02:31,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1654678946575,08/06/2022 09:02:26,1654678954425,2,08/06/2022 11:02:34,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,2673.899999976158,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1654678982345,08/06/2022 09:03:02,1654678990408,2,08/06/2022 11:03:10,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,35963.299999952316,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1654679060477,08/06/2022 09:04:20,1654679068519,2,08/06/2022 11:04:28,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,78074.80000007153,,,het risico op hart- en long ziektes word lager,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1654679060744,08/06/2022 09:04:20,1654679068521,2,08/06/2022 11:04:28,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,78074.80000007153,,,je ademt sneller,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1654679060744,08/06/2022 09:04:20,1654679068522,2,08/06/2022 11:04:28,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,78074.80000007153,,,spieren hebben zuurstof nodig,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1654679060744,08/06/2022 09:04:20,1654679068522,2,08/06/2022 11:04:28,86110,10,task-ewz2,,22353095,BLIND,6588688,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1360x768,1360x635,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,78074.80000007153,,,je begint te sporten,,0,1,0,,,,,,SportenWithSS,,5,,8
